553000	33.6427274	-117.8379974	0	17/03/2014 19:02:24
554000	33.6427274	-117.8379974	0	17/03/2014 19:02:25
555000	33.6427274	-117.8379974	0	17/03/2014 19:02:26
556000	33.6427274	-117.8379974	0	17/03/2014 19:02:27
557000	33.6427274	-117.8379974	0	17/03/2014 19:02:28
558000	33.6427274	-117.8379974	0	17/03/2014 19:02:29
559000	33.6427896	-117.8366925	0	17/03/2014 19:02:30
559000	33.6427896	-117.8366925	0	17/03/2014 19:02:30
560000	33.6427896	-117.8366925	0	17/03/2014 19:02:31
561000	33.6427896	-117.8366925	0	17/03/2014 19:02:32
562000	33.6427896	-117.8366925	0	17/03/2014 19:02:33
563000	33.6427896	-117.8366925	0	17/03/2014 19:02:34
565000	33.6427896	-117.8366925	0	17/03/2014 19:02:36
566000	33.6427896	-117.8366925	0	17/03/2014 19:02:37
567000	33.6427896	-117.8366925	0	17/03/2014 19:02:38
568000	33.6427896	-117.8366925	0	17/03/2014 19:02:39
569000	33.6427896	-117.8366925	0	17/03/2014 19:02:40
570000	33.6427994	-117.8366636	0	17/03/2014 19:02:41
571000	33.6427994	-117.8366636	0	17/03/2014 19:02:42
572000	33.6427994	-117.8366636	0	17/03/2014 19:02:43
574000	33.6427994	-117.8366636	0	17/03/2014 19:02:45
575000	33.6427994	-117.8366636	0	17/03/2014 19:02:46
576000	33.6427994	-117.8366636	0	17/03/2014 19:02:47
577000	33.6427994	-117.8366636	0	17/03/2014 19:02:48
578000	33.6427994	-117.8366636	0	17/03/2014 19:02:49
579000	33.6427994	-117.8366636	0	17/03/2014 19:02:50
580000	33.6428562	-117.8366068	0	17/03/2014 19:02:51
581000	33.6428562	-117.8366068	0	17/03/2014 19:02:52
582000	33.6428562	-117.8366068	0	17/03/2014 19:02:53
583000	33.6428562	-117.8366068	0	17/03/2014 19:02:54
584000	33.6428562	-117.8366068	0	17/03/2014 19:02:55
585000	33.6428562	-117.8366068	0	17/03/2014 19:02:56
586000	33.6429197	-117.8365539	0	17/03/2014 19:02:57
587000	33.6429197	-117.8365539	0	17/03/2014 19:02:58
588000	33.6429197	-117.8365539	0	17/03/2014 19:02:59
589000	33.6429197	-117.8365539	0	17/03/2014 19:03:00
590000	33.6429197	-117.8365539	0	17/03/2014 19:03:01
591000	33.6429197	-117.8365539	0	17/03/2014 19:03:02
591000	33.6429788	-117.8364813	0	17/03/2014 19:03:02
592000	33.6429788	-117.8364813	0	17/03/2014 19:03:03
593000	33.6429788	-117.8364813	0	17/03/2014 19:03:04
594000	33.6429788	-117.8364813	0	17/03/2014 19:03:05
595000	33.6429788	-117.8364813	0	17/03/2014 19:03:06
596000	33.6429788	-117.8364813	0	17/03/2014 19:03:07
597000	33.6429788	-117.8364813	0	17/03/2014 19:03:08
598000	33.6430895	-117.8363872	0	17/03/2014 19:03:09
599000	33.6430895	-117.8363872	0	17/03/2014 19:03:10
600000	33.6430895	-117.8363872	0	17/03/2014 19:03:11
601000	33.6430895	-117.8363872	0	17/03/2014 19:03:12
602000	33.6430895	-117.8363872	0	17/03/2014 19:03:13
603000	33.6430895	-117.8363872	0	17/03/2014 19:03:14
605000	33.6430895	-117.8363872	0	17/03/2014 19:03:16
605000	33.6430895	-117.8363872	0	17/03/2014 19:03:16
606000	33.6430895	-117.8363872	0	17/03/2014 19:03:17
